Artur Rocha,inesctec.pt,INESC TEC,Pepijn Van de Ven##heleen riper##John Nelson##Jeroen Ruwaard##João Correia Lopes##Gearóid ÓLaighin##Michel Klein##Angelo Martins##Maged N. Kamel Boulos##Alan Bourke##Eric Tousset##Pim Cuijpers##Mark Hoogendoorn##Hugo Plácido da Silva##Gerhard Andersson##Alejandro Rodríguez-Molinero##José Celso Freire Junior##Markus Endler##Ariel Soares Teles##Francisco José da Silva e Silva,1
Kıvanç Muşlu,cs.washington.edu,University of Washington,David Notkin##Yuriy Brun##Jochen Wuttke##Reid Holmes##Sai Zhang##Alexandra Meliou##Todd W. Schiller##Werner Dietl##Jacek Czerwonka##Christian Bird##Nachiappan Nagappan##Bilge Soran##Serdar Tasiran##Shaz Qadeer,1
Marwa Qaraqe,hbku.edu.qa,nan,Erchin Serpedin PhD##Qammer H. Abbasi SMIEEE FRSA##Muhammad Usman##Imran Shafique Ansari##Muhammad Ismail##Dena Al Thani##Dushantha Nalin K. Jayakody##Huseyin Arslan##Fabrizio Granelli##Joydev Ghosh##Z. Esat Ankarali Ph.D.##Dr Akram Alomainy##Mohamed Abdallah##Prof. Mohamed-Slim Alouini,1
Nahla J. Abid,kent.edu,nan,Jonathan I. Maletic##Natalia Dragan##Michael L. Collard,1
Xin (Robert) Luo,unm.edu,University of New Mexico,Han Li##Merrill Warkentin##Jie Zhang##J.P. Shim (심정필 교수)##Heng Xu##Choon Ling SIA##Wei Zhang##Feng Xu##Jose Benitez Ph.D.##Rathindra Sarathy##John M. Carroll##Mary Beth Rosson##Hua Dai##Yan Chen##Honglei Li##Carol Hsu##Q Chung##Ashish Gupta##Hock-Hai Teo##Dmitry Zhdanov,1
Ari Benjamin,seas.upenn.edu,University of Pennsylvania,Konrad Paul Kording##Joshua I. Glaser##Lee E. Miller##Raeed H. Chowdhury##Pavan Ramkumar##Hugo Fernandes##Roozbeh Farhoodi##Sinan Keten##Muhtar Ahart,1
Kiyoharu Aizawa,hal.t.u-tokyo.ac.jp,University of Tokyo,Toshihiko Yamasaki##Liyanage C De Silva (LC De Silva)##Shigeo Morishima##Takashi Miyaki##Dr. Rajib Kumar Jha##Tsuhan Chen##Rajlaxmi Chouhan##Litian Sun##ZhiPeng Wu##Yasuyuki Matsushita##Ji-Ho Cho##Roger Zimmermann##Hidemi Takimoto##Shin'ichi Satoh##Keita Takahashi##Xing Xie 谢幸##Yuki Arase##Marcus Magnor,1
Annibale Panichella,tudelft.nl,Delft University of Technology,Andrea De Lucia##Andy Zaidman##Massimiliano Di Penta##Sebastiano Panichella##Fitsum Meshesha Kifetew##Arie van Deursen##Lionel Briand##Paolo Tonella##Moritz Beller (Inventitech)##Georgios Gousios##Xavier Devroey##Pouria Derakhshanfar##Gerardo Canfora##Domenico Bianculli##Shiva Nejati##Andrea Arcuri##Dr. Sadeeq Jan##Gordon Fraser##Cynthia C. S. Liem##Alberto Bacchelli,1
Sebastian Zaunseder,fh-dortmund.de,nan,Fernando Andreotti##Daniel Wedekind##Martin Schmidt##Gari Clifford##Felix Magnus Gräßer##Niels Wessel##Mathias Baumert##Jochen Schmitt##Tanis Mar##Mariano Llamedo Soria##Juan Pablo Martínez##Qiao Li##Anton Popov##Markus Muehlhan##Robert Riener##Achermann Peter##Enzo Tagliazucchi##Markus Graube##Leon Urbas##Alexander Trumpp,1
Tomasz A Fediuk,louisville.edu,University of Louisville,Isabel C. Botero,1
Jure Leskovec,cs.stanford.edu,Stanford University,Christos Faloutsos##Jon Kleinberg##Zhitao (Rex) Ying##William L Hamilton##Julian McAuley##Dan Jurafsky##Jaewon Yang##Michael Mahoney##Daniel Huttenlocher,1
Eduardo Kessler Piveta,inf.ufsm.br,Universidade Federal de Santa Maria,Pimenta  Marcelo S.##Ana Moreira##Pedro Guerreiro##Joao Araujo##Juliana Vizzotto##Vinicius Cardoso Garcia##Eduardo Almeida##Alexandre Alvaro##Daniel Lucrédio##Antonio Francisco do Prado##Andrea Charão##Jaelson  Castro##Ricardo Ramos##Bruno Crestani Calegaro##Augusto Cesar Alves Sampaio##Douglas Pereira Pasqualin##Adriano Petry##Daltro José Nunes##Christina von Flach Garcia Chavez,1
Matthew Edwards,bristol.ac.uk,University of Bristol,Awais Rashid##Claudia Peersman##Rajiv Ramdhany##Ruzanna Chitchyan##Professor Paul Rayson##M. Ali Babar##Alistair Baron##Monica Whitty##Gianluca Stringhini##Guillermo Suárez-Tangil##Pauline Anthonysamy##David Hutchison##Dirk van der Linden##Irit Hadar##Joseph Hallett##Ben Shreeve##Christian Weichel##Gareth Tyson##Stefan Schiffner##Alice Hutchings,1
Hussain Al-Ahmad,ud.ac.ae,University of Dubai,Dr. Fatma Taher##Naoufel Werghi##Ahmed Al-Gindy##Raed Abd-Alhameed##Rami Qahwaji##Ayman Tawfik##Saeed Al Mansoori (SMIEEE)##Abdulhadi AbouAlmal##Dr. Alavikunhu Panthakkan##Christian Donner##G B Lockhart##Mina Talal Ahmed Al-Saad##Nour Aburaed##Peter Excell##Chan Hwang See##Hosni Ghedira##wathiq mansoor##Husameldin Mukhtar##Marwa Chendeb El Rai##Abdulqader Mahmoud,1
Yongdae Kim,kaist.ac.kr,KAIST,Nicholas Hopper##Gene Tsudik##David Mohaisen##Denis Foo Kune##Jung Hee Cheon##Eugene Vasserman##Dongkwan Kim##Hocheol Shin##Adrian Perrig##Eric Chan-Tin##Cristina Nita-Rotaru##Max Schuchard##Kibum Choi##Tian He##Youngseok Park##Kevin Fu##Peng Wang##Vipin Kumar##Wenyuan Xu##Dongsu Han,1
Katherine Dale,osu.edu,nan,Sophie Janicke-Bowles##Mary Beth Oliver##Arthur A. Raney##Emily Moyer-Guse##Jesse Fox##Sun Joo (Grace) Ahn##Meghan Sanders##Courtney Anderegg,1
Sandra Hirche,tum.de,Technical University of Munich,nan,1
Damla Turgut,cs.ucf.edu,University of Central Florida,Ladislau Bölöni##Mustafa Ilhan Akbas##Mohammad Z Ahmad##Sajal K. Das##Gürkan Solmaz##Nevin Aydin##Dan C. Marinescu##Rouhollah Rahmatizadeh##Guoqiang Wang##Jun Xu##Stefano Basagni##Salih Safa BACANLI##Saad Ahmad Khan##Carlos H. C. Ribeiro##Anura Jayasumana##Chiara Petrioli##Brent Horine##Cynthia Phillips##Petrika Gjanci##Fahad Ahmad Khan,1
Sushil Jajodia,gmu.edu,nan,Pierangela Samarati##X. Sean Wang##Lingyu Wang##Sabrina De Capitani di Vimercati##Claudio Bettini##Stefano Paraboschi##Sara Foresti##Duminda Wijesekera##Sanjeev Setia##Steven Noel##V.S. Subrahmanian##Paul Ammann##Peng Ning##Massimiliano Albanese##Ravi Sandhu##Peng Liu##Yingjiu Li##Haining Wang##Luigi Vincenzo Mancini##Daniel Barbara,1
Jing Wu,hanyang.ac.kr,Hanyang University,Rui-Jun YAN##I-Ming Chen##Erdal Kayacan,1
Ramesh Maruthi Nallapati,amazon.com,nan,Bing Xiang##Bowen Zhou##Christopher D Manning##William W. Cohen##James Allan##Mihai Surdeanu##Andrew O. Arnold##Caglar Gulcehre##Daniel Ramage##David Hall##Amr Ahmed##Eric Xing##J. Blair Perot##Julie Tibshirani##Ram Nevatia##Fuchun Peng##Ao Feng##Daniel McFarland##Victor Lavrenko##Xiaolin Shi,1
Mario Marchand,ift.ulaval.ca,Université Laval,François Laviolette##Pascal Germain##Hugo Larochelle##Jacques Corbeil##Hana Ajakan##Alexandre Drouin##Alexandre Lacoste##Victor Lempitsky##Yaroslav Ganin##John Shawe-Taylor##Pal Rujan##Jean-Francis Roy##Maxime Déraspe##Prudencio Tossou##Denise Tremblay##Sébastien Boisvert##Usunier Nicolas##Sylvain Moineau##Denis Laurendeau##Juho Rousu,1
christopher dozier,thomsonreuters.com,thomson reuters,nan,1
Abhik Roychoudhury,comp.nus.edu.sg,National University of Singapore,nan,1
Ehsan Asadi,rmit.edu.au,nan,I-Ming Chen##Huixu  Dong##Jian S Dai##M. Bozorg##Dilip K. Prasad##Chen Qiu##Erdal Kayacan##Rui-Jun YAN##Robert Tiong,1
Jenna Reps,nottingham.ac.uk,Nottingham University,nan,1
Vikram Srinivasan,alcatel-lucent.com,nan,Chua Kee Chaing##Pavan Nuggehalli##Mehul Motani##Wei Wang##Ramesh Rao##Carla Fabiana Chiasserini##Supratim Deb##Bang Wang (王邦)##Tony (Tie) Luo##Chen-Khong Tham##Kok-Kiong Yap##Kanthi Nagaraj##Wei Tsang Ooi##Gautam Kumar##Shoban P. Chandrabose,1
Gustavo Carneiro,adelaide.edu.au,University of Adelaide,Jacinto C. Nascimento##Andrew P. Bradley##Ian D Reid##Vasileios Belagiannis##Zhi Lu##Nuno Vasconcelos##Gabriel Maicas##Neeraj Dhungel##Dorin Comaniciu##Allan D. Jepson##Vijay Kumar B G##Yu Tian##Bogdan Georgescu##Lauren Oakden-Rayner##João Paulo Papa##Lyle John Palmer##João Manuel R. S. Tavares##Ngo Tuan Anh##Jaime Cardoso##Verjans Johan,1
Chao Zhai,amss.ac.cn,nan,Gaoxi Xiao##Mario di Bernardo##HEHONG ZHANG##Krasimira Tsaneva-Atanasova##Yiguang Hong##Piotr Słowiński##Robin N. Salesse##Benoît G. Bardy##Hai-Tao Zhang##Professor Zhiyong Chen##Min Meng##Aude Billard##Guoqi Li##Hung Nguyen D.##YANG Xiaozhou##Richard C. Schmidt##Rong Zhihai##Nan Chen##Alexei Uteshev##Junqing Tang (汤俊卿),1
Yun Liao,pku.edu.cn,Peking University,Lingyang Song##Zhu Han##Kaigui Bian##Yonghui Li##Tianyu Wang,1
Erchin Serpedin PhD,ece.tamu.edu,Texas A&amp;M University,Khalid Qaraqe##Muhammad Ismail##Georgios  B. Giannakis##Yik-Chung WU##Philippe Ciblat##philippe loubaton##Qammer H. Abbasi SMIEEE FRSA##Edward Dougherty##Mohamed Abdallah##Prof. Mohamed-Slim Alouini,1
Simon Miller,nottingham.ac.uk,University of Nottingham,Jonathan M. Garibaldi##Christian Wagner##Robert John##Viara Popova##Uwe Aickelin,1
Vinay Venkataraman,asu.edu,nan,Pavan Turaga##Karthikeyan Natesan Ramamurthy##Steven Wolf##Thanassis Rikakis##Anirudh Som##Rushil Anirudh##Balu Krishnan##Margaret Duff##Tsakalis K.##Aaron Faith##Shari Trewin##Leon Iasemidis,1
Domenico Conforti,unical.it,Università della Calabria,Rosita Guido##Patrizia Beraldi##Maria Elena Bruni##Danilo Lofaro##Francesco Perticone##Maria Carmela Groccia##Vincenzo Lagani##Felice Galluccio##Francesco Riganello Ph.D.##Massimo Martinelli##Davide Moroni##Sara Colantonio##Walter Grassi##Giuseppe Passarino##Alberto Montesanto##Serena Dato##Francesco De Rango##Chefi Triki,1
Xingliang Ni,360.cn,nan,nan,1
Rafael Guzman Cabrera,ugto.mx,Universidad de Guanajuato,Miguel Torres-Cisneros##Teodoro CORDOVA.    ORCID: 0000-0...##José-Rafael Guzmán-Sepúlveda##Manuel Montes-y-Gómez##Paolo Rosso##donato hernández fusilier##Oscar G Ibarra-Manzano##Gómez Aguilar José Francisco##Jose Javier Sanchez-Mondragon##Daniel May Arrioja##Luis Villaseñor Pineda##Jesus Bernal Alvarado##Dr. J. Juan Rosales García##Delia Irazu Hernandez Farias##Marco A. Escobar##Juan Carlos Martinez Espinosa##Dumitru Baleanu##Luis LEDESMA-CARRILLO##Grigori Sidorov##Ilia Markov,1
Chris Clifton,cs.purdue.edu,Purdue University,nan,1
Martha W. Alibali,wisc.edu,University of Wisconsin,nan,1
Thomas Holterbach,unistra.fr,University of Strasbourg,Laurent Vanbever##Stefano Vissicchio##Alberto Dainotti##Cristel Pelsser##Edgar Costa Molero##Maria Apostolaki##Markus Happe##Emile Aben##Ankit Singla##Roland Meier##Vincent Lenders##Rüdiger Birkner,1
Kyle Ott,jhuapl.edu,Johns Hopkins University,Andrew C Merkle##Robert S Armiger##Jonathan Rupp##Vanessa D. Alphonse##Chris Dooley##Lauren Wood Zaseck##Matthew P Reed##Morgana Martin Trexler##Jason Stammen##Ann Mallory##Brock Wester,1
Hyoil Kim,unist.ac.kr,UNIST,Kang G. Shin##Seongwon Kim##Sunghyun Choi Ph.D. FIEEE##Sung-tae Hong##Lang Tong##Ting He##Alexander W. Min##Ashwini Kumar##Hyun Jong Yang##Jaehyuk Choi##Kang-Won Lee##Okhwan Lee##Weiping Sun##Yeonchul Shin##Dongmyoung Kim##Kiran Challapali##Changhee Joo##Sujit Dey##Xinyu Zhang##Daji Qiao,1
Eric Tousset,aardexgroup.com,nan,nan,1
Amr Ahmed,google.com,Google,Alex Smola##Manzil Zaheer##William W. Cohen##Chao-Yuan Wu##Mu Li##Alex Beutel##Shravan Matthur Narayanamurthy##Eugene J. Shekita##Liangjie Hong (洪亮劼)##Jacob Eisenstein##Le Song##David G. Andersen##Sujith Ravi##Robert F. Murphy##Jun Zhu##Ramesh Maruthi Nallapati##Bhargav Kanagal##Lluis Garcia Pueyo##Choon Hui Teo##Andrew O. Arnold,1
Loren Looger,janelia.hhmi.org,HHMI,Eric R Schreiter##svoboda k and svoboda karel##Jonathan S Marvin##Vivek Jayaraman##Wolf B. Frommer##Rex Kerr##Sakiko Okumoto##Tsai-Wen Chen (陳摘文)##Hires sa##Misha B. Ahrens##Hod Dana##Ronak Patel##Jonathan B. Demb##Michael Orger##孙宇浩 Yu-Hao P. Sun##Trevor J Wardill##Yi Sun##Kaspar Podgorski##Charles Gerfen##Chao-Tsung Yang,1
Qian Feng,baidu.com,nan,Heng Yin##Dawn Song##Le Song##Chang Liu##Xiaojun Xu##Zhongmin Cai##Mu Zhang##Yue Duan##Aravind Prakash##Lu Jiang##Zhaohui Wu##Xunchao Hu##Don Towsley##Zhiqiang Lin##Andrew Henderson,1
Zahra Ashktorab,ibm.com,nan,Jessica Vitak##Katie Shilton##Aron Culotta##Snigdha Chaturvedi##Jennifer Golbeck##Alejandro Schaffer##Cody Dunne##Ben Shneiderman##Jon Froehlich##Allan Fong##Soham De##Pamela J. Wisniewski##Karla Badillo-Urquiola##lindsay blackwell,1
Sanjoy Ghose,uwm.edu,University of Wisconsin-Milwaukee,nan,1
Elias Athanasopoulos,cs.ucy.ac.cy,University of Cyprus,nan,1
Brandon Heller,stanford.edu,Stanford University,nan,1
Mausam,cs.washington.edu,nan,Daniel Weld##Oren Etzioni##Alan Ritter##Andrey Kolobov##Peng Dai##Christopher H Lin##Janara Christensen##Parag Singla##Jonathan Bragg##William Cushing##Thomas Lin##Michael Schmitz##Pedro Domingos##Subbarao Kambhampati##Soumen Chakrabarti##Ankit Anand##Anthony Fader##Niranjan Balasubramanian##Swarnadeep Saha##Prachi Jain,1
George Foster,google.com,Google Inc,Roland Kuhn##Colin Cherry##Cyril Goutte##Pierre Isabelle##Michel Simard##Marc Dymetman##Boxing Chen##Wolfgang Macherey##Guy Lapalme##Nicola Cancedda##Orhan Firat##Ankur Bapna##Simona Gandrabur##Zhifeng Chen##Yonghui Wu##Mia Xu Chen##Macduff Hughes##Llion Jones##Samuel Larkin##Eric Joanis,1
Roberto Capobianco,diag.uniroma1.it,Sapienza University of Rome,Daniele Nardi##Luca Iocchi##Guglielmo Gemignani##Francesco Riccio##Emanuele Bastianelli##Varun Raj Kompella##J. Andrew Bagnell##Peter Stone##Arun Venkatraman##Jacopo Serafin##Biagio La Rosa##Wen Sun##Byron Boots##Marc Hanheide##Andrea Vanzo,1
Ed Boyden,mit.edu,MIT,nan,1
Javier Civera,unizar.es,Universidad de Zaragoza,J.M. Martínez Montiel##Andrew Davison##Alejo Concha##Jose M. Facil##Óscar García Grasa##Dorian Gálvez-López##Luis Riazuelo##Seong Hun Lee##Alexander Perzylo##Moritz Tenorth##René van de Molengraft##Markus Waibel##Taihú Pire##Raffaello D'Andrea##Michael Beetz##Rob Janssen##Jos Elfring##Luis Montesano##José Neira##Luis Montano,1
Thomas Goldschmidt,de.abb.com,nan,Heiko Koziolek##Steffen Becker##Lucia Happe (Kapova)##Sten Grüner##Ralf Reussner##Erik Burger##Georg Hinkel##Christian Manteuffel##Anton Jansen##Olaf Zimmermann##Sebastian Biallas##Paulo Carreira##Hugo Sequeira##Hongyu Pei Breivold##Guido Wachsmuth##Wolfgang Mahnke##Klaus Krogmann##Dr.-Ing. Christoph Rathfelder##Michael Kuperberg##Anne Koziolek (Martens),1
Rafael de Angelis Cordeiro,fem.unicamp.br,Universidade Estadual de Campinas,nan,1
Pedro Magalhães Martins,dcc.ufmg.br,Universidade Federal de Minas Gerais,nan,1
Iain Collings,mq.edu.au,Macquarie University,Matthew R. McKay##Wei Ni##Maged Elkashlan##Jinhong Yuan##Phee Lep Yeoh##Ren Ping Liu##Stephen Hanly##I. Vaughan L. Clarkson##Hajime Suzuki##Zhuo Chen##Raymond Louie##Mark Hedley##Linda Davis##Robert Heath##Michael Honig##Philip Whiting##Min Li##Nan Yang##Chang Kyung Sung##Antonio Forenza,1
Alberto Manuel Ochoa Brust,ucol.mx,Universidad de Colima,nan,1
Alexandro Baldassin,unesp.br,Universidade Estadual Paulista,Guido Araujo##Rodolfo Azevedo##Sandro Rigo##João Paulo Papa##João P. L. de Carvalho##Olinto Jose Varela Furtado##Edson Borin##Ivan Rizzo Guilherme##Rafael Auler##Marcus Vinicius Maltempi##Bruno Albertini##Luiz Eduardo Buzato##Kelton Augusto Pontara da Costa##Eraldo Pereira Marinho##Jonas Queiroz##Joao Paulo Carvalho,1
Heng Xu,american.edu,American University,Tamara Dinev##Hock-Hai Teo##H. Jeff Smith##Bernard C.Y. Tan##Han Li##Xin (Robert) Luo##Ritu Agarwal##Jens Grossklags##France Belanger##Robert E. Crossler##Hee-Woong Kim##Prof. Paul Benjamin Lowry,1
Jiang Bian,ufl.edu,University of Florida,Zhe He##Mattia Prosperi##William R. Hogan##Francois Modave##Xi Yang##hansi zhang##Elizabeth Shenkman##Yonghui Wu##Umit Topaloglu##Zhaoyi Chen##Cui Tao##Xing He##Yunpeng Zhao##Rui Zhang PhD MS##Young-Rock Hong##Kenji Yoshigoe##Fei Wang##Ramzi Salloum##Diana J. Wilkie Diana Wilkie D. Wilkie...##Qian Li,1
Kim Holmberg,abo.fi,nan,Timothy D. Bowman##Gunilla Widén##Stefanie Haustein##Mike Thelwall##Iina Hellsten##Fereshteh Didegah##Vincent Larivière##Andrew Tsou##Cassidy R. Sugimoto##Warren Pearce##Brigitte Nerlich##Isabella Peters##Scott B. Weingart##Kristina Eriksson-Backa##Hedman Juha##Mikael Laakso##Han Woo PARK##Marco Seeber##Julie M. Birkholz##Daniel Beucke,1
Mingjie Tang,purdue.edu,nan,Walid G. Aref##Qutaibah Malluhi##Mourad Ouzzani##Yuanchun Zhou##Ahmed R. Mahmood##John Takekawa##Jinyan Li##Ahmed M. Aly##David C. Douglas##Ruby Tahboub##Yexi Jiang##Yasin Silva##Mikhail Atallah##Liang Wu##Weike Pan##Jin Li##Peng Cui##Dr. Qiang Yang##Qiang Yang (杨强）,1
Ryota Kanai,araya.org,nan,Geraint Rees##Vincent Walsh##Frans A.J. Verstraten##Chris Paffen##Anil Seth##Raymond van Ee##D Samuel Schwarzkopf##Hinze Hogendoorn##Tomas Knapen##Walter Paulus##Jan Brascamp##Michael Banissy##Martin Biehl##Masamichi J. Hayashi##Acer Chang##Roi Cohen Kadosh##Kristian Sandberg##Domenica Bueti##Chen Song##Maxine T Sherman,1
Melissa L. Rethlefsen,salud.unm.edu,University of New Mexico,Wichor M. Bramer PhD##Jos Kleijnen##Colin Segovis##Ana Patricia Ayala AHIP##Oscar H Franco##David Moher##Matthew J Page##Tara J. Brigham##M. Hassan Murad##Kevin Neff##Paul S. Mueller M.D. M.P.H.##Mellanye Lackey##J. Dale Prince##Lisa C. Wallis MSPH MS##David Rothman##Alison Aldrich##Nicole C. (Engard) Baratta##Erin Wimmer##David A Cook MD MHPE##Colin P West MD PhD FACP,1
Anil K. Jain,cse.msu.edu,Michigan State University,nan,1
Michael Backes,cispa.saarland,nan,nan,1
Marewa Glover,coreiss.com,nan,Chris Bullen##Natalie Walker##Dr Anette Kira##Robert Scragg##Linda Bauld##Pat Dudgeon,1
Petra Heck,fontys.nl,Fontys Applied University,Andy Zaidman##Alexander Serebrenik,1
Benjamin Livshits,imperial.ac.uk,nan,Benjamin Zorn##Margus Veanes##Emre Kıcıman##Matt Fredrikson##Prateek Saxena##Paruj Ratanaworabhan##Thomas Zimmermann##Pieter Hooimeijer##Eyal Ofek##Loris D'Antoni##Úlfar Erlingsson##Leo Meyerovich##Charlie Curtsinger##Clemens Kolbitsch##Arjun Guha##Joel Weinberger##Suman Jana##Cédric Fournet##Todd Mytkowicz##Madanlal Musuvathi,1
Juan Pablo Alperin,sfu.ca,Simon Fraser University,Stefanie Haustein##Vincent Larivière##Gustavo E. Fischman##Jevin D. West##Jason Priem##Heather Piwowar##Dominique Babini##Cecilia Rozemblum##Alex Garnett##Kevin Stranack##Kenneth Shores##Silvio Carvalho Neto##Joshua Nicholson##Sergio Ruiz,1
Angela Fabregues,iiia.csic.es,CSIC,Carles Sierra##Nardine Osman##Carlos Borrego Iglesias##Dave de Jonge##Carlos Carrascosa##Marc Pujol-Gonzalez##Marc Esteva##Jesus Cerquides##Juan Antonio Rodriguez Aguilar##Vicente Julian,1
Dinh Phung,monash.edu,Monash University,nan,1
Roberto Souza,ucalgary.ca,University of Calgary,Roberto A. Lotufo##Leticia Rittner##Richard Frayne##Oeslle Lucena##Pedram Ghamisi##Mariana P Bento (formerly Mariana P...##Nikita Nogovitsyn##Kevin J. Chung,1
Pauline Anthonysamy,google.com,Google,Awais Rashid##Stéphane Somé##Georgios Larkou##Matthew Edwards##Christian Weichel,1
Michael Fink,kr.tuwien.ac.at,nan,nan,1
Mirella M. Moro,dcc.ufmg.br,Universidade Federal de Minas Gerais,Michele A. Brandão##Vassilis J. Tsotras##Alberto H. F. Laender##José Palazzo Moreira de Oliveira##Giseli Rabello Lopes##Nina Edelweiss##Clodoveu Davis##Thiago N. C. Cardoso##Mariana de Oliveira Santos Silva##Renata Galante##Natércia Aguilar Batista##Marcos Andre Goncalves##Lipyeow Lim##Altigran Soares da Silva##Lais Mota de Alencar Rocha##Gabriel P. Oliveira##Ana Paula Couto da Silva##Virgilio Almeida##Danilo Boechat Seufitelli##Daniel Hasan Dalip,1
Kellogg S. Booth,cs.ubc.ca,University of British Columbia,Joanna McGrenere##Kori Inkpen##Brian D. Fisher##James T. Enns##Colin Ware##Christopher G. Healey##Joel Lanir##Janice Singer##Karon MacLean##Ron Baecker Ronald Baecker##Gail Murphy##Kevin Arthur##Lyn Bartram##Anthony Tang##Kirstie Hawkey##M Stella Atkins##Ricardo Caceffo##Steve Gribble##Leah Findlater##Syavash Nobarany,1
Jordan Murkin,bristol.ac.uk,University of Bristol,Ruzanna Chitchyan##Anastasia Angelopoulou,1
Joseph Schmitz,wiu.edu,Western Illinois University,nan,1
Ali R. Butt,cs.vt.edu,Virginia Tech,y. charlie hu##Ali Anwar##Guanying Wang##Chris Gniady##Youngjae Kim##Kirk Cameron##M. Safdar Iqbal##Jose Fortes##Godmar Back##Renato Figueiredo##Mahmut Kandemir##Yili Zheng##Maleq Khan##Zhao Zhao##Anil Vullikanti (V. S. Anil Kumar)##Yung-Hsiang Lu Professor Fellow of t...##Samir Iqbal##Srihari Cadambi##Xiaokui Shu##Nishkam Ravi,1
Tiancheng Lou,google.com,Google,nan,1
Elizabeth Colantuoni,jhsph.edu,Johns Hopkins University,nan,1
Kyomin Jung,snu.ac.kr,Seoul National University,Devavrat Shah##Sungsu Lim##Pushmeet Kohli##Jinwoo Shin##Milan Vojnovic##Reshef Meir##Yoram Bachrach##Ramki Gummadi##Ramavarapu "RS" Sreenivas,1
Leonardo Mariani,unimib.it,University of Milano - Bicocca,Mauro Pezzè##Fabrizio Pastore##Oliviero Riganelli##Daniela Micucci##Luca Gazzola##Marco Mobilio##Paolo Tonella##Emanuela Merelli##Reiko Heckel##Gordon Fraser##Giovanni Denaro##Matteo Orrù##Alessandro Marchetto##Cu D. Nguyen Dr.##Yliès Falcone##mariano ceccato##Daniele Zuddas##David Lo##Natasha Sharygina##Daniela Briola,1
Rumi Chunara,alum.mit.edu,nan,nan,1
Jose A. Castellanos,unizar.es,University of Zaragoza,Juan D. Tardós##José Neira##Ruben Martinez-Cantin##Henry Carrillo##J.M. Martínez Montiel##Nando de Freitas##Mayte Lázaro##Arnaud Doucet##Rosario Aragues##basilio bona##Luca Carlone##Roland Siegwart##Kai O. Arras##Yasir Latif##Philip Dames##Vijay Kumar##Luis Montano##Leonardo Fermín##Maria L. Rodriguez-Arevalo##Ian D Reid,1
Aqueasha Martin Hammond,iupui.edu,Indiana University - Purdue University Indianapolis,Juan E. Gilbert##Dale-Marie Wilson##Amy Hurst##Nadia Caidi##Anita Komlodi##Jerone Dunbar##Ignacio Alvarez##Milka Trajkova##Hanan Alnizami##Nicole Sundin##Wajanat Rayes##Foad Hamidi##C.C. Bates##Dr. Cheryl Seals##Tamirat Abegaz##Jessica N. Jones##S. Solomon Darnell##Joshua Ekandem##Pegah Karimi,1
Stefano Bromuri,ou.nl,Open University of the Netherlands,Kostas Stathis##Visara Urovi##Maxime Morge##Francesca Toni##Fornara Nicoletta##Alexander Artikis##Li Guo##Moustafa Ghanem##Andrea OMICINI##Tampitsikas Charalampos,1
Alberto H. F. Laender,dcc.ufmg.br,Universidade Federal de Minas Gerais,Altigran Soares da Silva##Marcos Andre Goncalves##Berthier Ribeiro-Neto##Clodoveu Davis##Anderson Almeida Ferreira##Nivio Ziviani##Adriano Veloso##Mirella M. Moro##Rodrygo L. T. Santos##Pável Calado##Wagner Meira Jr.##Moises G. de Carvalho##Davi de Castro Reis##Marco Antonio Casanova##Edleno Silva de Moura##Thiago H. P. Silva##Edward Fox##Claudia Bauzer Medeiros##Pedro O.S Vaz-de-Melo##Fabrício Benevenuto,1
Maurizio Marchese,unitn.it,University of Trento,Fabio Casati##Fausto Giunchiglia##Florian Daniel##Marcos Báez##Carles Sierra##Aliaksandr Birukou (Александр Бирюк...##Azzurra Ragone##Muhammad Imran##John H Harding##Nardine Osman##Juan José Jara Laconich##Pavel Kucherbaev##Ilya Zaihrayeu##Leysan Nurgalieva##Renchu Guan 管仁初##Stefano Tranquillini##Katsiaryna (Katya) Mirylenka##Cristhian Parra##Fiona McNeill##Spyros Kotoulas,1
Erjia Yan,drexel.edu,Drexel University,Ying Ding##Cassidy R. Sugimoto##Staša Milojević##Min Song##Bing He##James Caverlee##Schubert Foo##Zheng Chen##Chaojiang Wu##Tianxi Dong##Ioan Toma##Tang Jie##Qi Yu##Jason E. Rollins##Michael Fried##Il-Yeol Song##Lili Lin 林莉莉##Juanzi Li##Fei Wang##Raf Guns,1
Markus Püschel,inf.ethz.ch,ETH Zurich,Franz Franchetti##Jose M. F. Moura##James C. Hoe##Peter Milder##Gagandeep Singh##Martin Vechev##David Padua##Jeremy Johnson##Pedro M. Q. Aguiar##João Mota##Joao Xavier##Manuela M. Veloso##Jelena Kovacevic##Madeleine Glick##Aliaksei Sandryhaila##Timon Gehr##Robert Killey##Rachid Bouziane##Yannis Benlachtar##Daniele G. Spampinato,1
Baosen Zhang,uw.edu,University of Washington,David Tse##Yize Chen##Yuanyuan Shi##Ram Rajagopal##Daniel Kirschen##Bolun Xu##Albert Y.S. Lam##Chase Patrick Dowling##Alejandro Dominguez-Garcia##Lillian J. Ratliff##Yishen Wang##Yang Weng##Jesus Contreras Ocaña##Radha Poovendran##Hossein Hosseini##Sreeram Kannan##Javad Lavaei##Pan LI##Ramesh Johari##Di Wang,1
